Date,Month,Julien,Week,ID,Sex,TotalMinBask,Basking,Date,Week,Water.Min,Water.Max,Water.Mean,Avg.Wind,CloudCover,Precip,Air.Max.F,Air.Min.F,Air.Mean.F,Air.Max.C,Air.Min.C,Air.Mean.C,RiverHeight.ft,Discharge.ft.s
6/1/21,6,2021152,23,Felix,Male,480,0.58,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Fiona,Female,485,0.58,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Granny,Female,285,0.34,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Grouch,Male,340,0.41,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Hubert,Male,220,0.26,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Marlo,Female,305,0.37,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Satan,Male,835,1.00,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/1/21,6,2021152,23,Ziggy,Male,265,0.32,6/1/21,22,16.8,20.1,18.3,3.8,0.55,0,76,48,63.8,24.4,8.9,17.7,2.86,364
6/2/21,6,2021153,23,Alvin,Male,240,0.29,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,April,Female,370,0.44,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Betty,Female,540,0.65,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Bugs,Male,230,0.28,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Carmen,Female,355,0.43,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Chip,Male,240,0.29,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Dale,Male,200,0.24,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Dot,Female,345,0.41,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Elsa,Female,420,0.50,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Felix,Male,445,0.53,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Fiona,Female,390,0.47,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Granny,Female,385,0.46,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Grouch,Male,185,0.22,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Hubert,Male,230,0.28,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Marlo,Female,335,0.40,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Satan,Male,755,0.90,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/2/21,6,2021153,23,Ziggy,Male,255,0.31,6/2/21,22,18.2,19.8,19,5.14,0.70,0,76,52,63.8,24.4,11.1,17.7,2.8,335
6/3/21,6,2021154,23,Alvin,Male,290,0.35,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,April,Female,440,0.53,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Betty,Female,380,0.46,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Bugs,Male,340,0.41,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Carmen,Female,425,0.51,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Chip,Male,180,0.22,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Dale,Male,100,0.12,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Dot,Female,215,0.26,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Elsa,Female,380,0.46,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Felix,Male,470,0.56,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Fiona,Female,350,0.42,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Granny,Female,365,0.44,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Grouch,Male,300,0.36,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Hubert,Male,325,0.39,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Marlo,Female,285,0.34,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Satan,Male,835,1.00,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/3/21,6,2021154,23,Ziggy,Male,255,0.31,6/3/21,22,18.6,22.3,20.3,5.59,0.61,0,83,58,67.5,28.3,14.4,19.7,2.81,340
6/4/21,6,2021155,23,Alvin,Male,370,0.44,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,April,Female,140,0.17,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Betty,Female,365,0.44,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Bugs,Male,170,0.20,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Carmen,Female,440,0.53,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Chip,Male,320,0.38,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Dale,Male,20,0.02,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Dot,Female,395,0.47,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Elsa,Female,420,0.50,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Felix,Male,430,0.51,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Fiona,Female,320,0.38,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Granny,Female,360,0.43,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Grouch,Male,255,0.31,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Hubert,Male,330,0.40,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Marlo,Female,300,0.36,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Satan,Male,835,1.00,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/4/21,6,2021155,23,Ziggy,Male,275,0.33,6/4/21,22,19.8,21.9,20.7,11.41,0.48,0,90,66,68,32.2,18.9,20.0,2.78,326
6/5/21,6,2021156,23,Alvin,Male,285,0.34,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,April,Female,85,0.10,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Betty,Female,260,0.31,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Bugs,Male,290,0.35,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Carmen,Female,290,0.35,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Chip,Male,230,0.28,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Dale,Male,0,0.00,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Dot,Female,530,0.63,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Elsa,Female,220,0.26,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Felix,Male,245,0.29,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Fiona,Female,210,0.25,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Granny,Female,215,0.26,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Grouch,Male,280,0.34,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Hubert,Male,190,0.23,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Marlo,Female,240,0.29,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Satan,Male,835,1.00,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/5/21,6,2021156,23,Ziggy,Male,135,0.16,6/5/21,22,20.4,23.5,21.8,12.08,0.26,0,90,65,72,32.2,18.3,22.2,2.79,328
6/6/21,6,2021157,24,Alvin,Male,240,0.29,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,April,Female,20,0.02,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Betty,Female,170,0.20,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Bugs,Male,235,0.28,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Carmen,Female,310,0.37,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Chip,Male,75,0.09,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Dale,Male,20,0.02,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Dot,Female,490,0.59,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Elsa,Female,205,0.25,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Felix,Male,325,0.39,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Fiona,Female,110,0.13,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Granny,Female,175,0.21,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Grouch,Male,50,0.06,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Hubert,Male,110,0.13,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Marlo,Female,210,0.25,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Satan,Male,830,0.99,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/6/21,6,2021157,24,Ziggy,Male,140,0.17,6/6/21,23,22,24.9,23.3,10.74,0.15,0,91,67,73.8,32.8,19.4,23.2,2.76,314
6/7/21,6,2021158,24,Alvin,Male,135,0.16,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,April,Female,120,0.14,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Betty,Female,385,0.46,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Bugs,Male,185,0.22,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Carmen,Female,210,0.25,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Chip,Male,245,0.29,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Dale,Male,0,0.00,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Dot,Female,445,0.53,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Elsa,Female,430,0.51,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Felix,Male,320,0.38,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Fiona,Female,295,0.35,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Granny,Female,270,0.32,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Grouch,Male,245,0.29,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Hubert,Male,165,0.20,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Marlo,Female,220,0.26,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Satan,Male,835,1.00,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/7/21,6,2021158,24,Ziggy,Male,150,0.18,6/7/21,23,23,24.7,23.4,5.59,0.99,0.22,78,71,69,25.6,21.7,20.6,2.79,330
6/8/21,6,2021159,24,Alvin,Male,180,0.22,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,April,Female,100,0.12,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Betty,Female,290,0.35,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Bugs,Male,240,0.29,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Carmen,Female,480,0.57,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Chip,Male,170,0.20,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Dale,Male,10,0.01,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Dot,Female,575,0.69,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Elsa,Female,200,0.24,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Felix,Male,325,0.39,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Fiona,Female,290,0.35,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Granny,Female,365,0.44,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Grouch,Male,220,0.26,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Hubert,Male,135,0.16,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Marlo,Female,270,0.32,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Satan,Male,835,1.00,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/8/21,6,2021159,24,Ziggy,Male,155,0.19,6/8/21,23,22.9,25.1,23.7,4.03,0.89,0.09,82,69,67.5,27.8,20.6,19.7,2.8,336
6/9/21,6,2021160,24,Alvin,Male,270,0.32,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,April,Female,35,0.04,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Betty,Female,215,0.26,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Bugs,Male,255,0.31,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Carmen,Female,310,0.37,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Chip,Male,345,0.41,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Dale,Male,25,0.03,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Dot,Female,430,0.51,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Elsa,Female,255,0.31,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Felix,Male,395,0.47,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Fiona,Female,160,0.19,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Granny,Female,470,0.56,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Grouch,Male,240,0.29,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Hubert,Male,235,0.28,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Marlo,Female,155,0.19,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Satan,Male,835,1.00,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/9/21,6,2021160,24,Ziggy,Male,175,0.21,6/9/21,23,23.6,26,24.8,3.36,0.44,0.16,90,66,70.3,32.2,18.9,21.3,2.79,331
6/10/21,6,2021161,24,Alvin,Male,210,0.25,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,April,Female,105,0.13,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Betty,Female,360,0.44,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Bugs,Male,120,0.14,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Carmen,Female,450,0.54,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Chip,Male,95,0.11,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Dale,Male,0,0.00,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Dot,Female,250,0.30,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Elsa,Female,260,0.31,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Felix,Male,90,0.11,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Fiona,Female,210,0.25,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Granny,Female,160,0.19,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Grouch,Male,70,0.08,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Hubert,Male,15,0.02,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Marlo,Female,310,0.37,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Satan,Male,835,1.00,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/10/21,6,2021161,24,Ziggy,Male,65,0.08,6/10/21,23,23.9,26.4,25.1,4.25,0.42,0.02,86,69,71,30,20.6,21.7,2.83,349
6/11/21,6,2021162,24,Alvin,Male,300,0.36,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,April,Female,30,0.04,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,Betty,Female,530,0.63,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,Bugs,Male,235,0.28,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,Carmen,Female,320,0.38,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,Chip,Male,495,0.59,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
6/11/21,6,2021162,24,Dale,Male,75,0.09,6/11/21,23,25,27.3,26,4.25,0.06,0,91,66,71.5,32.8,18.9,21.9,2.83,351
